category,quality,item_id,color,size,color_long,price,stock_quantity,image
JK,TP100,2580361002693391194,PAN,L,PANSY,49.99,0,https://picsum.photos/seed/2580361002693391194/200/300
JK,TP100,2580361002693391194,PAN,XS,PANSY,49.99,0,https://picsum.photos/seed/2580361002693391194/200/300
JK,TP100,2580361002693391194,PAN,XXL,PANSY,49.99,0,https://picsum.photos/seed/2580361002693391194/200/300
JK,TP100,2580361002693391194,BLK,L,BLACK,44.99,0,https://picsum.photos/seed/2580361002693391194/200/300
JK,TP100,2580361002693391194,BLK,XL,BLACK,44.99,0,https://picsum.photos/seed/2580361002693391194/200/300
JK,TP100,2580361002693391194,MAL,M,MALLARD,49.99,0,https://picsum.photos/seed/2580361002693391194/200/300
JK,TP100,2580361002693391194,PAN,M,PANSY,49.99,0,https://picsum.photos/seed/2580361002693391194/200/300
JK,TP100,2580361002693391194,PAN,XL,PANSY,49.99,0,https://picsum.photos/seed/2580361002693391194/200/300
JK,TP100,-2334407960945668686,CRK,M,CRICKET,99.99,0,https://picsum.photos/seed/-2334407960945668686/200/300
JK,TP100,-2334407960945668686,CRK,S,CRICKET,99.99,0,https://picsum.photos/seed/-2334407960945668686/200/300
JK,TP100,2247031211516640234,WHT,XXL,WHITE,99.99,0,https://picsum.photos/seed/2247031211516640234/200/300
JK,TP100,-3677988535238730875,AEG,L,AEGEAN BLUE,99.99,0,https://picsum.photos/seed/-3677988535238730875/200/300
JK,TP100,-3677988535238730875,AEG,S,AEGEAN BLUE,99.99,0,https://picsum.photos/seed/-3677988535238730875/200/300
JK,TP100,5892200496721351262,AEG,M,AEGEAN BLUE,74.99,0,https://picsum.photos/seed/5892200496721351262/200/300
JK,TP100,5892200496721351262,AEG,XL,AEGEAN BLUE,74.99,0,https://picsum.photos/seed/5892200496721351262/200/300
JK,TP100,5892200496721351262,AEG,XS,AEGEAN BLUE,74.99,0,https://picsum.photos/seed/5892200496721351262/200/300
JK,TP100,5892200496721351262,AEG,XXL,AEGEAN BLUE,74.99,0,https://picsum.photos/seed/5892200496721351262/200/300
JK,TP100,-6599701950362272341,STR,L,STAR PRINT,39.99,0,https://picsum.photos/seed/-6599701950362272341/200/300
JK,TP100,-6599701950362272341,STR,XXL,STAR PRINT,39.99,0,https://picsum.photos/seed/-6599701950362272341/200/300
JK,TP100,-5649060693703848998,AZA,M,AZALEA,79.99,1,https://picsum.photos/seed/-5649060693703848998/200/300
JK,TP100,-5649060693703848998,AZA,XL,AZALEA,79.99,8,https://picsum.photos/seed/-5649060693703848998/200/300
JK,TP100,-5649060693703848998,AZA,XXS,AZALEA,79.99,0,https://picsum.photos/seed/-5649060693703848998/200/300
JK,TP100,7484882621482104832,TWI,XS,TWILIGHT,39.99,0,https://picsum.photos/seed/7484882621482104832/200/300
JK,TP100,7484882621482104832,TWI,XXL,TWILIGHT,39.99,0,https://picsum.photos/seed/7484882621482104832/200/300
JK,TP100,-7021938026941776232,BLK,S,BLACK,99.99,0,https://picsum.photos/seed/-7021938026941776232/200/300
JK,TP100,2773462160885429236,AEG,M,AEGEAN BLUE,59.99,0,https://picsum.photos/seed/2773462160885429236/200/300
JK,TP100,2773462160885429236,AEG,S,AEGEAN BLUE,59.99,0,https://picsum.photos/seed/2773462160885429236/200/300
JK,TP100,2773462160885429236,PR1,L,PEAR,59.99,0,https://picsum.photos/seed/2773462160885429236/200/300
JK,TP100,2773462160885429236,PR1,S,PEAR,59.99,0,https://picsum.photos/seed/2773462160885429236/200/300
JK,TP100,2773462160885429236,PR1,XS,PEAR,59.99,0,https://picsum.photos/seed/2773462160885429236/200/300
JK,TP100,-3608374008401020967,BLK,L,BLACK,99.99,0,https://picsum.photos/seed/-3608374008401020967/200/300
JK,TP100,1597728015346714188,BLK,XXS,BLACK,99.99,0,https://picsum.photos/seed/1597728015346714188/200/300
JK,TP100,1597728015346714188,PAN,L,PANSY,99.99,0,https://picsum.photos/seed/1597728015346714188/200/300
JK,TP100,1597728015346714188,PAN,XS,PANSY,99.99,0,https://picsum.photos/seed/1597728015346714188/200/300
JK,DLX,5750798951726223255,CTN,XS,CITRON,74.99,40,https://picsum.photos/seed/5750798951726223255/200/300
JK,DLX,5750798951726223255,ELB,M,ELECTRIC BLUE,74.99,24,https://picsum.photos/seed/5750798951726223255/200/300
JK,DLX,5750798951726223255,ELB,XXL,ELECTRIC BLUE,74.99,1,https://picsum.photos/seed/5750798951726223255/200/300
JK,DLX,5750798951726223255,FLI,L,FLINT,79.99,32,https://picsum.photos/seed/5750798951726223255/200/300
JK,DLX,5750798951726223255,FLI,XXS,FLINT,79.99,28,https://picsum.photos/seed/5750798951726223255/200/300
JK,DLX,-2174541481125887634,PET,L,PEAT,69.99,88,https://picsum.photos/seed/-2174541481125887634/200/300
JK,DLX,-2174541481125887634,PET,M,PEAT,69.99,74,https://picsum.photos/seed/-2174541481125887634/200/300
JK,DLX,-2174541481125887634,PET,S,PEAT,69.99,32,https://picsum.photos/seed/-2174541481125887634/200/300
JK,DLX,-2174541481125887634,PET,XS,PEAT,69.99,15,https://picsum.photos/seed/-2174541481125887634/200/300
JK,TP100,-3153322653581240436,BLK,L,BLACK,69.99,0,https://picsum.photos/seed/-3153322653581240436/200/300
JK,TP100,-3153322653581240436,BLK,XXS,BLACK,69.99,0,https://picsum.photos/seed/-3153322653581240436/200/300
JK,TP100,-3153322653581240436,PNE,S,PINE,39.99,0,https://picsum.photos/seed/-3153322653581240436/200/300
JK,TP100,-3153322653581240436,ULT,L,ULTRAMARINE,39.99,0,https://picsum.photos/seed/-3153322653581240436/200/300
JK,TP100,5630610825599557623,LIE,XS,LIMONE,59.99,0,https://picsum.photos/seed/5630610825599557623/200/300
JK,TP100,5630610825599557623,TWI,XL,TWILIGHT,59.99,0,https://picsum.photos/seed/5630610825599557623/200/300
JK,TP100,-4586907353545972282,GPN,XXS,GREY PRINT,79.99,0,https://picsum.photos/seed/-4586907353545972282/200/300
JK,TP100,2771935312517469773,CRT,L,CARROT,55.99,0,https://picsum.photos/seed/2771935312517469773/200/300
JK,TP100,2771935312517469773,ELB,L,ELECTRIC BLUE,55.99,0,https://picsum.photos/seed/2771935312517469773/200/300
JK,TP100,2771935312517469773,ELB,XXL,ELECTRIC BLUE,55.99,0,https://picsum.photos/seed/2771935312517469773/200/300
JK,Other,3449639085795202867,KHA,M,KHAKI,83.99,0,https://picsum.photos/seed/3449639085795202867/200/300
JK,Other,3449639085795202867,KHA,S,KHAKI,83.99,0,https://picsum.photos/seed/3449639085795202867/200/300
JK,Other,3449639085795202867,KHA,XS,KHAKI,83.99,0,https://picsum.photos/seed/3449639085795202867/200/300
JK,Other,3449639085795202867,MRM,M,MUSHROOM,83.99,0,https://picsum.photos/seed/3449639085795202867/200/300
JK,Other,3449639085795202867,MRM,S,MUSHROOM,83.99,0,https://picsum.photos/seed/3449639085795202867/200/300
JK,Other,663563111209100670,BLK,XXS,BLACK,74.99,12,https://picsum.photos/seed/663563111209100670/200/300
JK,Other,663563111209100670,DKK,XL,DARK KHAKI,79.99,33,https://picsum.photos/seed/663563111209100670/200/300
JK,TP100,6180957282855697407,CCC,M,COCOA CHECK,199.99,0,https://picsum.photos/seed/6180957282855697407/200/300
JK,TP75,-7175980734546147722,COB,L,COBALT,39.99,0,https://picsum.photos/seed/-7175980734546147722/200/300
JK,TP75,-7175980734546147722,COB,S,COBALT,39.99,0,https://picsum.photos/seed/-7175980734546147722/200/300
JK,TP75,-7175980734546147722,COB,XL,COBALT,39.99,0,https://picsum.photos/seed/-7175980734546147722/200/300
JK,TP75,-7175980734546147722,CRK,XXL,CRICKET,39.99,0,https://picsum.photos/seed/-7175980734546147722/200/300
JK,TP75,-7175980734546147722,RED,L,RED,39.99,0,https://picsum.photos/seed/-7175980734546147722/200/300
JK,TP75,-7175980734546147722,RED,S,RED,39.99,0,https://picsum.photos/seed/-7175980734546147722/200/300
JK,TP75,-5515506098388207843,COB,S,COBALT,49.99,0,https://picsum.photos/seed/-5515506098388207843/200/300
JK,TP75,-5515506098388207843,COB,XS,COBALT,49.99,0,https://picsum.photos/seed/-5515506098388207843/200/300
JK,TP100,-2404547492642282121,SKE,XL,SMOKE,49.99,0,https://picsum.photos/seed/-2404547492642282121/200/300
JK,TP75,1469497245608914066,GRY,M,GREY,79.99,0,https://picsum.photos/seed/1469497245608914066/200/300
JK,TP75,1469497245608914066,GRY,XS,GREY,79.99,0,https://picsum.photos/seed/1469497245608914066/200/300
JK,TP100,4853092910205082148,AZU,L,AZURE,49.99,0,https://picsum.photos/seed/4853092910205082148/200/300
JK,TP100,4853092910205082148,AZU,XS,AZURE,49.99,0,https://picsum.photos/seed/4853092910205082148/200/300
JK,TP100,4853092910205082148,BLK,L,BLACK,49.99,0,https://picsum.photos/seed/4853092910205082148/200/300
JK,TP100,4853092910205082148,BLK,S,BLACK,49.99,0,https://picsum.photos/seed/4853092910205082148/200/300
JK,TP100,4853092910205082148,BLK,XS,BLACK,49.99,0,https://picsum.photos/seed/4853092910205082148/200/300
JK,TP100,-8532294849572252244,BLK,M,BLACK,49.99,0,https://picsum.photos/seed/-8532294849572252244/200/300
JK,TP100,-8532294849572252244,BLK,XS,BLACK,49.99,0,https://picsum.photos/seed/-8532294849572252244/200/300
JK,TP100,-8532294849572252244,BLK,XXL,BLACK,49.99,0,https://picsum.photos/seed/-8532294849572252244/200/300
JK,TP100,-8532294849572252244,ULT,L,ULTRAMARINE,199.99,0,https://picsum.photos/seed/-8532294849572252244/200/300
JK,TP100,-8532294849572252244,ULT,S,ULTRAMARINE,199.99,0,https://picsum.photos/seed/-8532294849572252244/200/300
JK,TP100,-3655347346325811035,FLI,XS,FLINT,69.99,0,https://picsum.photos/seed/-3655347346325811035/200/300
JK,TP100,-3655347346325811035,PNE,S,PINE,69.99,0,https://picsum.photos/seed/-3655347346325811035/200/300
JK,TP100,-3655347346325811035,PNE,XS,PINE,69.99,0,https://picsum.photos/seed/-3655347346325811035/200/300
JK,TP100,-3655347346325811035,PNE,XXL,PINE,69.99,0,https://picsum.photos/seed/-3655347346325811035/200/300
JK,TP100,-3655347346325811035,ULT,L,ULTRAMARINE,69.99,0,https://picsum.photos/seed/-3655347346325811035/200/300
JK,TP100,-3655347346325811035,ULT,XL,ULTRAMARINE,69.99,0,https://picsum.photos/seed/-3655347346325811035/200/300
JK,TP100,-3153322653581240436,BLK,XL,BLACK,69.99,0,https://picsum.photos/seed/-3153322653581240436/200/300
JK,TP100,-3153322653581240436,PNE,XS,PINE,39.99,0,https://picsum.photos/seed/-3153322653581240436/200/300
JK,TP100,-3153322653581240436,ULT,S,ULTRAMARINE,39.99,0,https://picsum.photos/seed/-3153322653581240436/200/300
JK,TP100,-3153322653581240436,ULT,XS,ULTRAMARINE,39.99,0,https://picsum.photos/seed/-3153322653581240436/200/300
JK,DLX,5750798951726223255,ELB,L,ELECTRIC BLUE,74.99,23,https://picsum.photos/seed/5750798951726223255/200/300
JK,DLX,5750798951726223255,FLI,M,FLINT,79.99,6,https://picsum.photos/seed/5750798951726223255/200/300
JK,DLX,5750798951726223255,FLI,XS,FLINT,79.99,53,https://picsum.photos/seed/5750798951726223255/200/300
JK,DLX,5750798951726223255,FLI,XXL,FLINT,79.99,21,https://picsum.photos/seed/5750798951726223255/200/300
JK,TP100,-3153322653581240436,BLK,XS,BLACK,69.99,32,https://picsum.photos/seed/-3153322653581240436/200/300
JK,TP100,-3153322653581240436,BLK,XXL,BLACK,69.99,0,https://picsum.photos/seed/-3153322653581240436/200/300
JK,TP100,-3153322653581240436,PNE,XXL,PINE,39.99,0,https://picsum.photos/seed/-3153322653581240436/200/300
JK,TP100,-3153322653581240436,ULT,XXL,ULTRAMARINE,39.99,0,https://picsum.photos/seed/-3153322653581240436/200/300
JK,DLX,5750798951726223255,CTN,S,CITRON,74.99,69,https://picsum.photos/seed/5750798951726223255/200/300
JK,DLX,5750798951726223255,CTN,XL,CITRON,74.99,46,https://picsum.photos/seed/5750798951726223255/200/300
JK,DLX,5750798951726223255,CTN,XXL,CITRON,74.99,39,https://picsum.photos/seed/5750798951726223255/200/300
JK,DLX,5750798951726223255,CTN,XXS,CITRON,74.99,39,https://picsum.photos/seed/5750798951726223255/200/300
JK,DLX,5750798951726223255,ELB,S,ELECTRIC BLUE,74.99,26,https://picsum.photos/seed/5750798951726223255/200/300
JK,DLX,5750798951726223255,ELB,XL,ELECTRIC BLUE,74.99,8,https://picsum.photos/seed/5750798951726223255/200/300
JK,DLX,5750798951726223255,ELB,XXS,ELECTRIC BLUE,74.99,3,https://picsum.photos/seed/5750798951726223255/200/300
JK,DLX,5750798951726223255,FLI,S,FLINT,79.99,37,https://picsum.photos/seed/5750798951726223255/200/300
JK,DLX,5750798951726223255,FLI,XL,FLINT,79.99,6,https://picsum.photos/seed/5750798951726223255/200/300
JK,TP100,5630610825599557623,LIE,L,LIMONE,59.99,0,https://picsum.photos/seed/5630610825599557623/200/300
JK,TP100,5630610825599557623,LIE,XL,LIMONE,59.99,0,https://picsum.photos/seed/5630610825599557623/200/300
JK,TP100,5630610825599557623,LIE,XXL,LIMONE,59.99,0,https://picsum.photos/seed/5630610825599557623/200/300
JK,DLX,-2174541481125887634,PET,XXL,PEAT,69.99,39,https://picsum.photos/seed/-2174541481125887634/200/300
JK,DLX,-2174541481125887634,PET,XXS,PEAT,69.99,8,https://picsum.photos/seed/-2174541481125887634/200/300
JK,TP100,5630610825599557623,LIE,M,LIMONE,59.99,0,https://picsum.photos/seed/5630610825599557623/200/300
JK,TP100,5630610825599557623,LIE,S,LIMONE,59.99,0,https://picsum.photos/seed/5630610825599557623/200/300
JK,TP75,-7175980734546147722,COB,M,COBALT,39.99,0,https://picsum.photos/seed/-7175980734546147722/200/300
JK,TP75,-7175980734546147722,COB,XXL,COBALT,39.99,0,https://picsum.photos/seed/-7175980734546147722/200/300
JK,TP75,-7175980734546147722,CRK,L,CRICKET,39.99,0,https://picsum.photos/seed/-7175980734546147722/200/300
JK,TP75,-7175980734546147722,CRK,M,CRICKET,39.99,0,https://picsum.photos/seed/-7175980734546147722/200/300
JK,TP75,-7175980734546147722,CRK,XS,CRICKET,39.99,0,https://picsum.photos/seed/-7175980734546147722/200/300
JK,DLX,5750798951726223255,CTN,L,CITRON,74.99,85,https://picsum.photos/seed/5750798951726223255/200/300
JK,DLX,5750798951726223255,CTN,M,CITRON,74.99,52,https://picsum.photos/seed/5750798951726223255/200/300
JK,DLX,5750798951726223255,ELB,XS,ELECTRIC BLUE,74.99,7,https://picsum.photos/seed/5750798951726223255/200/300
JK,TP100,6180957282855697407,CCC,XL,COCOA CHECK,199.99,0,https://picsum.photos/seed/6180957282855697407/200/300
JK,TP100,6180957282855697407,CCC,XXL,COCOA CHECK,199.99,0,https://picsum.photos/seed/6180957282855697407/200/300
JK,TP75,1469497245608914066,GRY,XL,GREY,79.99,0,https://picsum.photos/seed/1469497245608914066/200/300
JK,DLX,-2174541481125887634,PET,XL,PEAT,69.99,55,https://picsum.photos/seed/-2174541481125887634/200/300
JK,TP75,-4268416183421456693,BGJ,M,BLACK/GREY JACQUARD,39.99,0,https://picsum.photos/seed/-4268416183421456693/200/300
JK,TP75,-4268416183421456693,BGJ,S,BLACK/GREY JACQUARD,39.99,0,https://picsum.photos/seed/-4268416183421456693/200/300
JK,TP100,-2404547492642282121,SKE,L,SMOKE,49.99,0,https://picsum.photos/seed/-2404547492642282121/200/300
JK,TP100,-2404547492642282121,SKE,M,SMOKE,49.99,0,https://picsum.photos/seed/-2404547492642282121/200/300
JK,TP100,-2404547492642282121,SKE,S,SMOKE,49.99,0,https://picsum.photos/seed/-2404547492642282121/200/300
JK,TP100,-2404547492642282121,SKE,XXL,SMOKE,49.99,0,https://picsum.photos/seed/-2404547492642282121/200/300
JK,TP75,-7175980734546147722,CRK,S,CRICKET,39.99,0,https://picsum.photos/seed/-7175980734546147722/200/300
JK,TP75,-7175980734546147722,RED,M,RED,39.99,0,https://picsum.photos/seed/-7175980734546147722/200/300
JK,TP75,-7175980734546147722,RED,XS,RED,39.99,0,https://picsum.photos/seed/-7175980734546147722/200/300
JK,TP75,-7175980734546147722,RED,XXL,RED,39.99,0,https://picsum.photos/seed/-7175980734546147722/200/300
JK,TP100,6180957282855697407,CCC,XS,COCOA CHECK,199.99,0,https://picsum.photos/seed/6180957282855697407/200/300
JK,TP75,-5515506098388207843,COB,M,COBALT,49.99,0,https://picsum.photos/seed/-5515506098388207843/200/300
JK,TP75,-5515506098388207843,COB,XXL,COBALT,49.99,0,https://picsum.photos/seed/-5515506098388207843/200/300
JK,TP100,-3153322653581240436,BLK,M,BLACK,69.99,0,https://picsum.photos/seed/-3153322653581240436/200/300
JK,TP100,-3153322653581240436,BLK,S,BLACK,69.99,0,https://picsum.photos/seed/-3153322653581240436/200/300
JK,TP100,-3153322653581240436,PNE,L,PINE,39.99,0,https://picsum.photos/seed/-3153322653581240436/200/300
JK,TP100,-3153322653581240436,PNE,M,PINE,39.99,0,https://picsum.photos/seed/-3153322653581240436/200/300
JK,TP100,-3153322653581240436,PNE,XL,PINE,39.99,0,https://picsum.photos/seed/-3153322653581240436/200/300
JK,TP100,-3153322653581240436,PNE,XXS,PINE,39.99,0,https://picsum.photos/seed/-3153322653581240436/200/300
JK,TP100,-3153322653581240436,ULT,M,ULTRAMARINE,39.99,0,https://picsum.photos/seed/-3153322653581240436/200/300
JK,TP100,-3153322653581240436,ULT,XL,ULTRAMARINE,39.99,0,https://picsum.photos/seed/-3153322653581240436/200/300
JK,TP100,-3153322653581240436,ULT,XXS,ULTRAMARINE,39.99,0,https://picsum.photos/seed/-3153322653581240436/200/300
JK,TP100,4853092910205082148,AZU,M,AZURE,49.99,0,https://picsum.photos/seed/4853092910205082148/200/300
JK,TP100,4853092910205082148,AZU,S,AZURE,49.99,0,https://picsum.photos/seed/4853092910205082148/200/300
JK,TP100,4853092910205082148,AZU,XXL,AZURE,49.99,0,https://picsum.photos/seed/4853092910205082148/200/300
JK,TP75,1469497245608914066,GRY,L,GREY,79.99,0,https://picsum.photos/seed/1469497245608914066/200/300
JK,TP75,1469497245608914066,GRY,XXL,GREY,79.99,0,https://picsum.photos/seed/1469497245608914066/200/300
JK,TP75,-4268416183421456693,BGJ,L,BLACK/GREY JACQUARD,39.99,0,https://picsum.photos/seed/-4268416183421456693/200/300
JK,TP75,-4268416183421456693,BGJ,XS,BLACK/GREY JACQUARD,39.99,0,https://picsum.photos/seed/-4268416183421456693/200/300
JK,TP75,-4268416183421456693,BGJ,XXL,BLACK/GREY JACQUARD,39.99,0,https://picsum.photos/seed/-4268416183421456693/200/300
JK,TP100,4853092910205082148,BLK,XL,BLACK,49.99,0,https://picsum.photos/seed/4853092910205082148/200/300
JK,TP100,-8532294849572252244,BLK,S,BLACK,49.99,0,https://picsum.photos/seed/-8532294849572252244/200/300
JK,TP100,-8532294849572252244,ULT,XL,ULTRAMARINE,199.99,0,https://picsum.photos/seed/-8532294849572252244/200/300
JK,TP100,-3655347346325811035,FLI,M,FLINT,69.99,0,https://picsum.photos/seed/-3655347346325811035/200/300
JK,TP100,-3655347346325811035,PNE,L,PINE,69.99,0,https://picsum.photos/seed/-3655347346325811035/200/300
JK,TP100,-3655347346325811035,PNE,XL,PINE,69.99,0,https://picsum.photos/seed/-3655347346325811035/200/300
JK,TP100,-3655347346325811035,ULT,XS,ULTRAMARINE,69.99,0,https://picsum.photos/seed/-3655347346325811035/200/300
JK,TP100,6180957282855697407,CCC,L,COCOA CHECK,199.99,0,https://picsum.photos/seed/6180957282855697407/200/300
JK,TP100,-8532294849572252244,BLK,L,BLACK,49.99,0,https://picsum.photos/seed/-8532294849572252244/200/300
JK,TP100,-8532294849572252244,BLK,XL,BLACK,49.99,0,https://picsum.photos/seed/-8532294849572252244/200/300
JK,TP100,-8532294849572252244,ULT,M,ULTRAMARINE,199.99,0,https://picsum.photos/seed/-8532294849572252244/200/300
JK,TP100,-8532294849572252244,ULT,XXL,ULTRAMARINE,199.99,0,https://picsum.photos/seed/-8532294849572252244/200/300
JK,TP100,-3655347346325811035,FLI,XL,FLINT,69.99,0,https://picsum.photos/seed/-3655347346325811035/200/300
JK,TP100,-3655347346325811035,FLI,XXL,FLINT,69.99,0,https://picsum.photos/seed/-3655347346325811035/200/300
JK,TP100,-3655347346325811035,FLI,XXS,FLINT,69.99,0,https://picsum.photos/seed/-3655347346325811035/200/300
JK,TP100,-3655347346325811035,PNE,XXS,PINE,69.99,0,https://picsum.photos/seed/-3655347346325811035/200/300
JK,TP100,-3655347346325811035,ULT,M,ULTRAMARINE,69.99,0,https://picsum.photos/seed/-3655347346325811035/200/300
JK,TP100,-3655347346325811035,ULT,S,ULTRAMARINE,69.99,0,https://picsum.photos/seed/-3655347346325811035/200/300
JK,TP100,-3655347346325811035,ULT,XXL,ULTRAMARINE,69.99,0,https://picsum.photos/seed/-3655347346325811035/200/300
JK,TP100,-2404547492642282121,SKE,XS,SMOKE,49.99,0,https://picsum.photos/seed/-2404547492642282121/200/300
JK,TP100,-4586907353545972282,GPN,L,GREY PRINT,79.99,0,https://picsum.photos/seed/-4586907353545972282/200/300
JK,TP100,-4586907353545972282,GPN,M,GREY PRINT,79.99,0,https://picsum.photos/seed/-4586907353545972282/200/300
JK,TP100,-4586907353545972282,GPN,XS,GREY PRINT,79.99,0,https://picsum.photos/seed/-4586907353545972282/200/300
JK,TP100,2771935312517469773,CRT,XS,CARROT,55.99,0,https://picsum.photos/seed/2771935312517469773/200/300
JK,TP100,2771935312517469773,CRT,XXS,CARROT,55.99,0,https://picsum.photos/seed/2771935312517469773/200/300
